568,freegame,0.2,47.9
569,freegame,0.4,95.0
570,freegame,0.0,142.3
571,freegame,0.6,202.5
572,freegame,0.0,796.3
573,freegame,0.0,54.3
574,freegame,5.6,55.6
575,freegame,0.0,25.6
576,freegame,0.0,143.1
577,freegame,0.0,372.9
578,freegame,0.0,95.6
579,freegame,0.0,221.0
580,freegame,0.0,112.7
581,freegame,0.6,43.2
582,freegame,0.0,42.7
583,freegame,0.0,45.5
584,freegame,0.0,126.6
585,freegame,0.0,18.5
586,freegame,0.0,36.5
587,freegame,0.0,132.2
588,freegame,0.0,205.4
589,freegame,0.0,490.2
590,freegame,0.0,670.8
591,freegame,0.0,13.5
592,freegame,0.0,112.8
593,freegame,5.0,301.1
594,freegame,5.0,54.9
595,freegame,0.0,241.2
596,freegame,0.0,90.7
597,freegame,0.0,69.0
598,freegame,0.0,97.0
599,freegame,0.0,360.5
600,freegame,0.0,189.8
601,freegame,2.0,28.1
602,freegame,0.0,229.2
603,freegame,0.0,23.5
604,freegame,0.0,686.9
605,freegame,0.0,903.5
606,freegame,0.0,172.9
607,freegame,0.0,133.1
608,freegame,0.0,472.2
609,freegame,2.5,154.8
610,freegame,0.0,59.4
611,freegame,0.0,26.1
612,freegame,0.0,51.6
613,freegame,0.0,79.7
614,freegame,2.5,32.0
615,freegame,0.0,1238.7
616,freegame,0.0,50.8
617,freegame,0.0,367.8
618,freegame,0.0,53.3
619,freegame,0.0,63.9
620,freegame,0.0,365.0
621,freegame,0.0,147.0
622,freegame,0.0,240.3
623,freegame,0.0,43.9
624,freegame,0.0,66.3
625,freegame,0.0,412.7
626,freegame,0.0,88.8
627,freegame,0.0,212.5
628,freegame,0.0,188.6
629,freegame,0.0,46.5
630,freegame,0.0,73.1
631,freegame,0.0,147.2
632,freegame,0.6,387.6
633,freegame,2.0,171.1
634,freegame,0.0,169.0
635,freegame,0.0,80.2
636,freegame,0.0,190.4
637,freegame,6.0,250.4
638,freegame,2.5,59.2
639,freegame,1.0,12.8
640,freegame,0.0,444.4
641,freegame,0.0,31.3
642,freegame,1.5,227.1
643,freegame,0.0,35.1
644,freegame,0.0,86.0
645,freegame,0.0,110.5
646,freegame,0.0,101.6
647,freegame,0.0,558.0
648,freegame,0.0,47.0
649,freegame,0.0,106.1
650,freegame,0.0,1107.8
651,freegame,0.0,46.8
652,freegame,0.0,65.3
653,freegame,0.0,182.0
654,freegame,0.0,845.5
655,freegame,0.0,50.0
656,freegame,5.2,56.9
657,freegame,0.0,448.3
658,freegame,0.0,317.0
659,freegame,2.0,15.3
660,freegame,0.0,16.2
661,freegame,0.0,1076.3
662,freegame,1.0,208.8
663,freegame,3.6,36.5
664,freegame,2.5,82.2
665,freegame,0.0,20.3
666,freegame,0.0,79.4
667,freegame,0.0,116.6
668,freegame,0.0,307.6
669,freegame,0.0,133.7
670,freegame,0.0,25.8
671,freegame,0.0,126.6
672,freegame,0.0,458.7
673,freegame,2.5,156.3
674,freegame,0.0,261.5
675,freegame,0.0,409.7
676,freegame,0.0,259.4
677,freegame,0.0,88.5
678,freegame,0.0,774.1
679,freegame,0.0,22.5
680,freegame,0.0,139.6
681,freegame,10.8,5.9
682,freegame,0.0,273.0
683,freegame,0.0,180.1
684,freegame,0.0,288.4
685,freegame,0.0,40.2
686,freegame,0.0,155.9
687,freegame,0.0,33.8
688,freegame,4.0,354.8
689,freegame,0.0,55.0
690,freegame,0.0,63.2
691,freegame,1.5,108.0
692,freegame,0.0,598.0
693,freegame,0.0,23.1
694,freegame,0.0,161.7
695,freegame,1.4,46.1
696,freegame,0.0,1.6
697,freegame,0.0,129.2
698,freegame,1.5,376.1
699,freegame,0.0,116.2
700,freegame,0.0,339.6
701,freegame,1.0,125.2
702,freegame,0.0,526.4
703,freegame,0.0,18.9
704,freegame,0.0,999.8
705,freegame,0.0,32.5
706,freegame,0.0,120.8
707,freegame,0.0,170.6
708,freegame,0.0,27.8
709,freegame,0.0,132.6
710,freegame,3.8,185.6
711,freegame,0.0,411.6
712,freegame,0.0,53.0
